id_companies,id,name_companies
76642,9762,Summit Entertainment
16209,9762,Offspring Entertainment
44227,9762,Touchstone Pictures
44099,9762,Eketahuna LLC
47693,14113,Columbia Pictures
87952,14113,Revolution Studios
3654,15049,Park Ex Pictures
3655,15049,Sortie 22
61770,86604,RKO Radio Pictures
18677,21712,Asmik Ace Entertainment
21209,21712,Studio 4°C
30987,15414,Studio Eight Productions
61759,15414,Defender Production
15873,15414,Templar Films
16439,15414,Avnet/Kerner Productions
77337,15414,Bauer Martinez Studios
64107,15414,Brooklyn Films
60914,15414,Defender Film Fund II
60915,15414,Lucky 7 Productions LLC
61488,7859,Thinkfilm
14854,7859,Hunting Lane Films
84279,7859,Journeyman Pictures
84280,7859,Original Media
84281,7859,Silverwood Films
84282,7859,Traction Media
19223,16998,Procirep
64642,16998,Cofimage 16
19425,16998,Pathé Renn Productions
5795,16998,Les Films des Tournelles
67069,16998,Canal+
65518,16998,TPS Star
74625,16998,Région Ile-de-France
14127,16998,Centre National de la Cinématographie (CNC)
6049,16998,Fondation GAN pour le Cinéma
53051,25645,Wo Ping Films
69437,58311,China Entertainment Films Production
6770,39776,Film Workshop
81029,39776,Cinema City
81030,11559,Recorded Picture Company (RPC)
5324,31513,Metro-Goldwyn-Mayer (MGM)
83125,10348,Golden Harvest Company
51316,10348,Paragon Films Ltd
74978,26718,Warner Bros.
76509,1023,M&M Productions
76510,59964,Metro-Goldwyn-Mayer (MGM)
60850,71436,Inspiration Pictures
81283,2168,Kojo Pictures
42898,2168,M2 Entertainment
89813,10118,Patriot Pictures
89814,10118,Maverick Films
22453,10118,Metro-Goldwyn-Mayer (MGM)
82448,10118,Rafter H Entertainment
94059,9788,Universal Pictures
94008,9788,Shady Acres Entertainment
22452,14174,Conquering Lion Pictures
22454,14174,Optix Digital Pictures
22455,11689,United Artists
27683,11689,Tritone Cinematografica
28513,11689,T.O.T.A.
30584,14893,Angel Productions
87522,14893,ApolloMedia
41763,33813,RKO Radio Pictures
63104,1540,Haut et Court
26966,26502,Batjac Productions
64445,1491,Michael London Productions
64403,1491,Stillking Films
15413,1491,Bob Yari Productions
60653,1491,Bull's Eye Entertainment
46547,1491,Contagious Entertainment
55573,34233,Warner Bros.
14444,33792,Metro-Goldwyn-Mayer (MGM)
32306,33792,Liberty Films (II)
75170,51601,First National Pictures
75171,51601,Warner Bros.
7083,1165,BIM Distribuzione
92603,1165,Granada Film Productions
16218,1165,Scott Rudin Productions
28386,1165,Pathé Renn Productions
74752,1165,Pathé Pictures International
91787,1165,Canal+
52669,1165,Future Films
96067,1165,France 3 Cinema
41289,7291,Gaumont
40666,7291,Uni Etoile 2
40667,7291,LGM Productions
32630,7291,TF1 Films Production
78624,7291,Canal+
85140,7291,CinéCinéma
82673,7291,KL Productions
82674,9988,Broken Lizard Industries
79575,24115,New Line Cinema
77154,11652,Walt Disney Pictures
79268,13816,Atlas Entertainment
70569,13816,Forensic Films
84865,13816,HBO Films
88418,34006,Warner Bros.
88419,22238,MACT Productions
88420,22238,Eran Riklis Productions Ltd.
88421,22238,France Cinéma Productions
34342,22238,Neue Impuls Film
93665,4913,Independent Film Channel (IFC)
73526,4913,Q-Dog Music Television
10186,4913,IFC Productions
95918,4913,InDigEnt (Independent Digital Entertainment)
19145,63848,Warner Bros.
90630,63848,Courtyard Films
91210,43006,Paramount Pictures
78751,43006,Sachiko
45765,19072,Two Cities Films
50074,19072,Noel Coward-Cineguild
74419,44892,Hal Roach Studios
74420,15265,Films Montsouris
22937,25599,Metro-Goldwyn-Mayer (MGM)
24148,11227,TF1 Films Productions
14351,11227,EuropaCorp
73088,29589,Individual Pictures
78496,33810,Hal Roach Studios
49760,43841,Hal Roach Studios
69569,14597,Odyssey Entertainmant
74731,9708,Saturn Films
74732,9708,Brightlight Pictures
48648,9708,Alcon Entertainment
71874,9708,Nu Image Entertainment GmbH
79368,9708,Warner Bros.
5165,9708,Millennium Films
59033,9708,Emmett/Furla Films
91781,9708,Equity Pictures Medienfonds GmbH & Co. KG III
72535,9708,Wicker Man Productions
24358,14351,360 Pictures
45463,14351,Dribble Productions
85903,14351,Platinum Equity
66038,9813,Destination Films
93481,39382,Columbia Pictures Television
8269,39382,Rosemont Productions
44127,271,AB Svenska Ord
33236,271,AB Film-Teknik
10817,271,Sveriges Television (SVT)
10116,271,Svensk Filmindustri (SF)
83275,271,Norsk Film
94783,35327,Svensk Filmindustri (SF)
60749,49940,Sonet Film AB
22070,22471,Svenska Filminstitutet
22097,22471,Cinema Art
57771,22471,Dalle Manus & Regi
57772,22471,Deadline
51748,22471,TV 1000
67997,1116,BIM Distribuzione
26267,1116,Matador Pictures
13281,1116,Diaphana Films
49374,1116,Bórd Scannán na hÉireann
49865,1116,Element Films
51092,1116,UK Film Council
47605,1116,Pathé Distribution
72382,1116,Irish Film Board
72383,1116,Tornasol Films
58393,1116,Sixteen Films
85696,1116,Regent Capital
29962,1116,EMC Produktion
3071,1116,Cinéart
77939,1116,TV3 Television Network Ireland
78874,1116,Filmcoopi Zürich
66410,1116,Oil Flick Films No.2
67471,29966,RKO Radio Pictures
67472,43231,Vides Cinematografica
74534,43231,Cinematografica Associati (CI.AS.)
25657,43231,Rank Film
4555,61564,Twentieth Century Fox Film Corporation
48745,50070,Paramount Pictures
51022,37628,Alianza Cinematográfica Española
76207,55343,Joswend
76208,5072,Qwerty Films
53531,5072,Dan Films
78226,5072,Isle of Man Film
10554,5072,HanWay Films
1906,5072,UK Film Council
6083,5072,N1 European Film Produktions GmbH & Co. KG
39257,2566,Canal Plus
80927,2566,Fidélité Productions
29419,1249,Focus Features
52032,9954,"Screen Gems, Inc."
52033,43829,Twentieth Century Fox Film Corporation
4216,171771,Cicatrice Film inc
3558,7511,Lakeshore Entertainment
5296,7511,Mel's Cite du Cinema
77208,32687,Azor Film
6533,14057,Trust the Man LLC
55129,13075,Red Envelope Entertainment
71703,7512,Twentieth Century Fox Film Corporation
68527,7512,Ternion Pictures
20588,1963,Kim Ki-Duk Film
38573,1963,Happinet Pictures
7163,58905,Paramount Pictures
35040,10846,Melampo Cinematografica
79448,32969,Twentieth Century Fox Film Corporation
50146,1381,Regency Enterprises
76797,1381,Warner Bros.
64629,1381,Muse Entertainment Enterprises
53807,1381,Protozoa Pictures
53808,1381,New Regency Pictures
94225,15097,Le Studio Canal+
63492,15097,Téléma Productions
79104,15097,M6 Films
76923,15097,France 3 Cinema
81552,34068,TF1 Films Production
77231,34068,Zweites Deutsches Fernsehen (ZDF)
76952,34068,Canal+
76953,34068,Les Productions Lazennec
77381,34068,La Sept Cinéma
80292,34068,Kasso Inc. Productions
80293,43837,Paramount Pictures
80294,15374,Cinema Center Films
80295,15374,Lee Mendelson Film Productions
80296,15374,Bill Melendez Productions
57023,15374,United Feature Syndicate (UFS)
54392,15242,Cinema Center Films
76907,300,Gaumont
79085,300,France 3 Cinéma
11418,300,Canal+
72884,300,TPS Star
80862,300,Partizan Films
51385,300,Mikado Film
54184,31148,Warner Bros.
78178,16411,Media Asia Film
73670,16411,Sil-Metropole Organisation
26610,16411,Avex Inc.
31718,16411,Basic Pictures
67043,44046,Frankestein Entertainment
64716,44046,Flipped Out Productions
15121,52859,United Artists
87726,52859,Argosy Pictures
11641,52859,Walter Wanger Productions
11660,76117,United Artists
84041,76117,Stanley Kramer Productions
84042,9676,Universal Pictures
24297,9676,Davis-Films
59086,9676,Signature Pictures
31016,9676,Linson Entertainment
17405,9676,Art Linson Productions
78555,9676,Millennium Films
78752,9676,Equity Pictures Medienfonds GmbH & Co. KG III
4825,9676,Nu Image Entertainment GmbH
76193,6948,United Artists
61415,6948,Furst Films
77710,6948,SLS Video Productions
40817,6948,Cinerenta Feature Films
50794,6948,Cinegreen
81166,15213,Twentieth Century Fox Film Corporation
81862,15213,Starz Animation
63030,15213,IDT Entertainment
10026,9766,Columbia Pictures
32719,32761,Wega Film
4866,12249,La Parti Productions
71632,34127,"Samuel Goldwyn Company, The"
56697,390,Road Movies Filmproduktion
55566,390,Madragoa Filmes
31785,390,Wim Wenders Stiftung
47112,1595,Emotion Pictures
68454,1595,Reverse Angle International
68455,1595,InDigEnt (Independent Digital Entertainment)
74833,1622,Diaphana Films
1821,15742,Amour Fou Filmproduktion
13597,15742,Eurofilm Stúdió
8681,15742,La Cinéfacture
48692,43410,Madras Talkies
21736,5721,Eve Productions
21737,5721,Goldstein Films
43290,5721,Coldstream Films
43291,41758,Marc Platt Productions
3188,41758,HBO Films
72459,41758,Aspetuck Productions
55017,51079,British International Pictures (BIP)
78265,43122,London Film Productions
6374,1579,Icon Productions
60684,1579,Icon Entertainment International
33531,1579,Touchstone Pictures
72903,65488,Metro-Goldwyn-Mayer (MGM)
29365,9664,Ingenious Film Partners
29366,9664,Electric Entertainment
8790,9664,Skydance Productions
15702,9664,Flyboys Films
15704,12094,Paramount Pictures
67370,1717,Columbia Pictures Corporation
51715,1717,Rising Star
25986,1717,Relativity Media
53341,1717,Phoenix Pictures
76314,1717,VIP 4 Medienfonds
13931,15624,Prophecy Pictures Ltd.
6445,15624,Gordonstreet Pictures
61550,15997,Universal Cartoon Studios
75140,2753,Fons Rademakers Produktie
78424,496,Twentieth Century Fox Film Corporation
72023,496,Four By Two Productions
78688,1417,Estudios Picasso
78691,1417,Esperanto Filmoj
83871,1417,Tequila Gang
31242,24751,RKO Radio Pictures
38485,4643,Contrafilm
3123,4643,Firm Films
27619,4643,Touchstone Pictures
27620,4643,Beacon Pictures
38056,4643,Eyetronics
78597,7484,Sony Pictures Animation
60028,9842,Dimension Films
55517,111642,Mayflower Pictures Corporation
93847,27275,Böcek Yapım
21591,27275,Besiktas Kültür Merkezi (BKM)
74136,27275,Böcek Film
89079,1422,Vertigo Entertainment
23411,1422,Media Asia Films
68946,1422,Warner Bros.
13782,1422,Initial Entertainment Group (IEG)
44067,1422,Plan B Entertainment
75609,10781,New Line Cinema
85187,10781,Next Entertainment
59593,10781,Platinum Dunes
92861,10781,Vortex/Henkel/Hooper
73528,10781,Texas Chainsaw Productions
86565,9794,Lionsgate
86566,9978,Isle of Man Film
13554,9978,"Weinstein Company, The"
26767,9978,Samuelson Productions
94187,30025,Columbia Pictures
37860,30025,Santana Pictures Corporation
38970,14812,Paradox Spillefilm A/S
50911,164687,Fox Film Corporation
50912,8332,Kinowelt Filmproduktion
14281,8332,MedienKontor Movie GmbH
11893,3593,Paramount Pictures
19816,7510,TriStar Pictures
39240,28115,King Brothers Productions
17842,28297,Mark Hellinger Productions
79009,28297,Universal International Pictures (UI)
63075,16548,Strand Releasing
57585,1975,Columbia Pictures Corporation
81193,1975,Ghost House Pictures
65737,1975,Vertigo Entertainment
48114,9895,Universal Pictures
57537,9895,Morgan Creek Productions
77970,8975,Twentieth Century Fox Film Corporation
77971,8975,Pacific Film and Television Commission
46336,8975,WWE Studios
46337,9672,Killer Films
46198,9672,Longfellow Pictures
80448,9672,Warner Independent Pictures (WIP)
80449,9672,Jack and Henry Productions Inc.
62472,15005,Gener8Xion Entertainment
50478,42236,Produzioni Europee Associati (PEA)
54224,42236,Fast Film
54225,52360,Columbia Pictures
15318,98498,Centre National de la Cinématographie
67976,98498,Les Films de l'Astrophore
67977,46774,Lenfilm Studio
77549,86,MOOVIE - the art of entertainment GmbH
82780,86,Medienfonds German Film Productions GmbH & Co. KG
14019,78479,Jackpot Films Oy
19897,10070,Neo Art & Logic
12885,10070,Dimension Films
81528,10070,Maloof Motion Pictures
63136,13209,Jafar Panahi Film Productions
74257,1440,New Line Cinema
79279,1440,Standard Film Company
72627,1440,Bona Fide Productions
75982,13364,Disarming Films
75985,43847,Metro-Goldwyn-Mayer (MGM)
75986,28932,United Artists
64596,28932,chateau productions
75998,18925,Destination Films
85229,77198,Columbia Pictures
85680,1523,Fox Searchlight Pictures
85804,1523,Cowboy Films
79963,1523,DNA Films
35625,1523,Scottish Screen
54731,1523,UK Film Council
73229,1523,Filmfour
73230,1523,Slate Films
65359,1523,Tatfilm
78937,14201,Authorized Pictures
78938,1378,Fortissimo Films
21556,1378,Process Productions
79193,1378,Q Television
71156,9693,Universal Pictures
50488,9693,Strike Entertainment
50054,9693,Hit & Run Productions
75891,1124,Warner Bros.
76056,1124,Touchstone Pictures
76057,1124,Syncopy
42843,3683,DreamWorks SKG
30062,3683,Amblin Entertainment
73734,3683,Malpaso Productions
16675,3683,Warner Bros.
18437,14012,Twentieth Century Fox Film Corporation
75575,14012,Fox 2000 Pictures
21048,14012,Zucker/Netter Productions
70186,43673,HareBrained Pictures
11901,14097,Finnish Film Foundation
67022,14097,Matila Röhr Productions (MRP)
23553,14097,Yleisradio (YLE)
43436,14097,Art Pictures Group
43437,14097,Slovo
78093,14097,Channel 1+1
4797,14097,Telekanal STS
64898,59500,Arte
37488,59500,Finnish Film Foundation
3081,59500,Zweites Deutsches Fernsehen (ZDF)
13557,59500,Yleisradio (YLE)
84447,59500,Sandrew Metronome Distribution
68620,59500,Blind Spot Pictures Oy
83036,59500,Fu Works
7579,59500,Troika Entertainment GmbH
57147,59500,A-Film Distribution
79323,59500,Film Tower
79324,59500,Ming Productions
62197,78507,Universum Film (UFA)
73567,78507,Fritz Lang-Film
73162,8194,Original Media
33975,8194,Belladonna Productions
75883,8194,Xingu Films
54019,6077,Weltecho
18040,6077,Solimane Productions
18041,214,Lions Gate Films
18042,214,Twisted Pictures
4137,214,Evolution Entertainment
77574,1123,Mirage Enterprises
3825,1123,Studio Canal
91872,1123,Working Title Films
12561,50573,Samuel Goldwyn Films
12563,36922,Deutsche Film (DEFA)
4754,43071,Rai Cinema
28703,59087,Twentieth Century Fox Film Corporation
47349,14620,New Line Cinema
47350,14620,FilmEngine
35603,14620,BenderSpink
35604,43884,Warner Bros.
58574,80427,Office Kitano
74579,80427,Bandai Entertainment Inc.
33460,80427,Hu Tong Communications
90227,80427,Artcam International
90228,80427,T-Mark
57402,21156,MEDIA Programme of the European Union
48664,21156,Ceská Televize
23408,21156,Athanor
24519,21156,Barrandov Studios
62547,21156,Ministry of Culture of the Slovak Republic
36239,21156,The Czech Republic State Fund for Support and Development of Cinematography
49254,21156,Eurimages Council of Europe
38675,11619,Aardman Animations
38676,11619,DreamWorks Animation
38677,1427,Davis-Films
22486,1427,Nouvelles Éditions de Films (NEF)
9235,1427,Rising Star
15380,1427,VIP Medienfonds 4
73485,1427,Ikiru Films
16126,1427,Constantin Film Produktion
65640,1427,Castelao Producciones
74199,23030,Universal Pictures
37292,23030,Stanley Donen Films
35930,13767,Walt Disney Pictures
13884,13767,Boxing Cat Films
89953,13767,Outlaw Productions (I)
16557,13767,Santa Frost Productions
78996,19109,Brightlight Pictures
88370,33218,Twentieth Century Fox Film Corporation
45431,24553,MK Film Productions S.r.l.
42521,21057,Tokuma Shoten
75080,21057,Studio Ghibli
75081,21057,Nippon Television Network (NTV)
5920,68736,A&M Films
28982,68736,Creative Film Associates
79478,67880,Warner Bros.
79479,35561,Columbia Pictures
79480,60567,R.D.Banshal & Co.
79481,4928,HarBel Productions
72276,27295,Mercury
77691,27295,Home Box Office (HBO)
24070,27295,Cinema Plus
4159,27295,Douglas
34320,12486,FOTP Productions
34495,20785,"Jim Henson Company, The"
93628,9726,Fox 2000 Pictures
93629,9726,Scott Free Productions
93630,36215,Kaijyu Theater
93631,61650,Paramount Pictures
93632,10093,Rogue Pictures
27206,10093,Intrepid Pictures
86128,10093,Biscayne Pictures
25077,10093,Raygun Productions
72116,10093,Rosey Film Productions LLC
79822,14799,Shangri-La Entertainment
53651,13542,BBC Films
53652,13542,Industrial Development Corporation of South Africa
53653,13542,Distant Horizons
66722,13542,British Broadcasting Corporation (BBC)
78476,13542,Videovision Entertainment
74390,8588,BBC Films
77285,8588,Filmstiftung Nordrhein-Westfalen
77286,8588,Egoli Tossell Film AG
34755,8588,CrossDay Productions
34756,8588,UK Film Council
78316,8588,Zweites Deutsches Fernsehen (ZDF)
26648,8588,ARTE
26770,8588,Invicta Capital
15419,36557,Eon Productions
43351,36557,Stillking Films
43352,36557,Babelsberg Film
75355,9836,Kennedy Miller Productions
75357,9836,Animal Logic
76629,9809,Universal Pictures
54374,7551,Jerry Bruckheimer Films
84408,7551,Scott Free Productions
16588,7551,Touchstone Pictures
39719,10741,The Weinstein Company
79947,10741,Bold Films
79948,10741,Holly Wiersma Productions
12119,9969,Regency Enterprises
78619,9969,New Regency Pictures
8307,9969,Corduroy Films
35802,9969,All Lit Up Productions
79974,2357,Revelations Entertainment
35493,2357,Mockingbird Pictures
63051,2357,Reveal Entertainment
67097,1581,Columbia Pictures
88099,1581,Universal Pictures
81225,1581,Waverly Films
23555,1581,Relativity Media
42841,21600,Twentieth Century Fox Film Corporation
77656,313,Revolution Films
77657,313,Rhombus Media
17691,7873,The Weinstein Company
75431,14823,Steel Mill Pictures
68209,14823,LTB Films Limited
12751,14823,Wellington Films
80069,27387,Peninsula Films
80070,27387,DEJ Productions
80071,27387,Rillington Production
4587,8324,BBC Films
73069,8324,Participant Productions
5656,8324,HanWay Films
61727,29415,Paris Film
61728,29415,Lux Compagnie Cinématographique de France
68746,27019,Les Films Christian Fechner
48596,27019,Action Films
17033,27019,Les Films 7
23377,85505,Metro-Goldwyn-Mayer (MGM)
6211,42822,First National Pictures
63803,42822,Warner Bros.
7087,5698,Edison Manufacturing Company
6934,36265,Sindicato de Trabajadores de la Producción Cinematográfica (STPC)
6935,2179,New Line Cinema
20317,2179,Red Hour Films
48075,39219,HLP
4300,47156,Metro-Goldwyn-Mayer
5580,15152,Artemis Film
21303,14457,"Institution, The"
28294,14457,Primal Pictures
39039,14457,Afraid of the Dark
22245,76211,Twentieth Century Fox Film Corporation
5639,38450,Twentieth Century Fox Film Corporation
12181,15804,Yang & His Gang Filmmakers
1021,15804,Jane Balfour Films
78604,14978,ZU33
63596,2447,New Line Cinema
90177,2447,Sound for Film
80114,2447,Temple Hill Entertainment
82745,10032,Metro-Goldwyn-Mayer (MGM)
86523,9796,2929 Productions
85653,9796,Fox Atomic
85654,9796,Stone Village Pictures
79566,9796,BoZ Productions
63367,1372,Bedford Falls Productions
77830,1372,Lonely Film Productions GmbH & Co. KG.
86139,1372,Virtual Studios
78636,1372,Spring Creek Productions
78637,1372,Warner Bros.
18663,1372,Initial Entertainment Group (IEG)
72341,1372,Liberty Pictures
53634,22440,Universal Pictures
79729,39554,Warner Bros.
79730,17604,Hammer Film Productions
79731,15077,China Star Entertainment
79732,15077,Milky Way Image Company
79733,54910,Forensic Films
52782,9986,Paramount Pictures
54950,9986,Kerner Entertainment Company
75414,2486,Ingenious Film Partners
66587,2486,Twentieth Century Fox Film Corporation
21792,2486,Dune Entertainment
35211,2486,Major Studio Partners
80149,2486,Fox 2000 Pictures
72317,2486,Davis Entertainment
68543,2486,Mid Atlantic Films
34594,1246,Columbia Pictures
75835,1246,Revolution Studios
75836,1246,Rogue Marble
80274,1246,Metro-Goldwyn-Mayer (MGM)
80275,43970,Sheherazad Media International
80276,43970,Farabi Cinema Foundation
19257,18615,River Road Entertainment
80343,18615,Edward R. Pressman Film
80344,18615,Iron Film
91689,40574,The Harold Lloyd Corporation
80346,13210,Associated British Picture Corporation
15423,25060,Glass Eye Pix
86900,12795,TLA Releasing
92138,12795,Luna Filmproduktion
54757,16066,Anthony Buckley Films
75897,16066,Tempo Productions Ltd
76473,95797,Universal Studios
79577,77966,Metro-Goldwyn-Mayer
20411,55819,Paramount Pictures
63784,46948,Lorimar Productions
55802,46948,Polar Entertainment
72883,97519,Columbia Pictures Corporation
77578,43791,Twentieth Century Fox Film Corporation
79986,43791,Sumar Productions
78259,82944,Prometheus Enterprises Inc.
77606,14202,Emotion Pictures
90707,14202,The Mark Gordon Company
90708,14202,Class 5 Films
73661,14202,Yari Film Group
72260,14202,Warner China Film HG Corporation
73140,14202,Stratus Film Co.
79393,14202,WIP
42479,14202,Bob Yari Productions
78621,14202,The Colleton Company
78622,14202,Dragon Studios
85559,11170,Legendary Pictures
85560,11170,Thunder Road Pictures
8522,11170,Wonderland Sound and Vision
59851,11170,Warner Bros.
48571,12924,ADV Films
16512,12924,CoMix Wave
86737,30060,United Artists
52234,30060,Nepenthe Productions
2960,1247,Universal Pictures
80528,1247,American Zoetrope
20037,1247,Morgan Creek Productions
86346,1125,Paramount Pictures
7463,1125,DreamWorks SKG
44332,1125,Laurence Mark Productions
45984,8436,Diaphana Films
80017,8436,Les Films à Un Dollar
43918,14277,Polar Film   Medien GmbH
68968,33583,Les Productions Artistes Associés
68969,33583,Artemis Film
5411,33583,Produzioni Europee Associati (PEA)
79988,1646,Double Feature Films
79989,1646,Jersey Films
82005,1646,Kernos Filmproduktionsgesellschaft & Company
1934,58923,40 Acres & A Mule Filmworks
84371,47143,Ognon Pictures
5884,47143,Arte France Cinéma
78362,47143,Conseil Régional de Franche-Comté
85537,47143,Centre National de la Cinématographie (CNC)
92850,47143,Pusan Film Commission
17524,7736,Antiteater-X-Film
17525,1730,Asymmetrical Productions
79862,1730,Inland Empire Productions
4116,1730,Studio Canal
4118,1730,Fundacja Kultury
21808,1730,Camerimage Festival
21809,1730,Absurda
21810,42241,Megalovision
21811,42241,Cinegate
21812,42241,Disctac
21813,20537,British Film Institute (BFI)
7018,12812,Maïa Films
6682,12812,AB3
5809,12812,Canal+
12569,12812,CinéCinéma
17981,12812,Arte France Cinéma
18765,12812,Zephyr Films
20024,12812,Centre National de la Cinématographie (CNC)
39246,12812,YC Alligator Film
43594,8618,DNA Films
43595,8618,BBC Films
24287,8618,UK Film Council
67114,1259,Fox Searchlight Pictures
52064,1259,Scott Rudin Productions
52065,1259,DNA Films
52066,1259,BBC Films
29784,1259,Ingenious Film Partners
79651,1259,UK Film Council
62784,20842,Geneni Film Distributors
41653,10908,Davis-Films
65803,10908,PM Entertainment Group
64207,10908,KPI Productions
89464,10908,Long Road Productions
91437,10908,Lomax Productions
63816,34943,Columbia Pictures Corporation
55686,27067,Procirep
78578,27067,Canal+
10670,27067,3b productions
80712,27067,Région Nord-Pas-de-Calais
80714,27067,Ministère de la Culture de la Republique Française
5156,27067,Centre National de la Cinématographie (CNC)
68201,27067,Fondation GAN pour le Cinéma
90714,27067,Pictanovo Nord-Pas-de-Calais
22764,27067,C.R.R.A.V
79292,27067,Norfilm
18775,9053,Impact Pictures
62744,9053,Constantin Film Produktion
64827,9053,Mindfire Entertainment
77170,9053,Team Ninja
77171,9053,VIP 4 Medienfonds
67895,9053,Tecmo
68599,1494,Beijing New Picture Film Co. Ltd.
17911,13318,Sandrew Metronome Norge
16537,182,Warner Bros.
15045,182,Section Eight Productions
36025,182,Sunset Gower Studios
43244,31048,120dB Films
65956,31048,Beautiful Motion Pictures LLC
79623,31048,Channel Z Films
4126,31048,Liebermania
7502,1251,DreamWorks SKG
79711,1251,Amblin Entertainment
67143,1251,Malpaso Productions
37441,1251,Warner Bros.
77133,43512,Metro-Goldwyn-Mayer (MGM)
41531,9656,Dimension Films
41532,5393,Vanguard Films
73235,5393,Lionsgate
86526,5393,Odyssey
54245,5393,Nitrogen Studios Canada
7115,14171,North by Northwest Entertainment
23389,14171,Metro-Goldwyn-Mayer (MGM)
23390,14171,Severe Entertainment
68546,14171,Winkler Films
72936,14171,Zak Productions
66386,14171,Millennium Films
81442,14171,Emmett/Furla Films
80999,14396,New Line Cinema
65428,1931,Rainforest Films
65429,13967,BBC Films
65430,9992,Canal Plus
56950,9992,Sofica Europacorp
58932,9992,Avalanche Productions
75121,9992,EuropaCorp
63193,16371,Koo & Cee Film
82773,19344,Big Easy Pictures
82774,19344,Divine Light Pictures
76045,8275,Rogue Pictures
90139,8275,Capital Arts Entertainment
78725,8275,Neo Art & Logic
10505,8275,Universal Studios Home Entertainment
10506,2433,Madeleine Films
21941,2204,Westdeutscher Rundfunk (WDR)
21942,2204,Filmverlag der Autoren
78854,42567,Twentieth Century Fox Film Corporation
79275,26518,Film Science
79276,26518,Washington Square Films
81051,26518,Van Hoy/Knudsen Productions
81052,13771,Miramax
47103,10810,Ibermedia
23814,10810,Moonshot Pictures
18656,10810,Rio Negro
8915,10810,Fondo de Inversión y Estímulos al Cine (FIDECINE)
79916,10810,Maestranza Films
64705,10810,Dulce Compania
22767,1773,Columbia Pictures Corporation
22768,11578,Filmsonor
93197,11578,Les Films Ariane
93198,11578,Francinex
73564,11578,Rizzoli Film
83763,11578,Amato Film
14889,11972,Francinex
80778,11972,Produzione Film Giuseppe Amato
81505,11972,Rizzoli Editore
32771,38025,Fortissimo Films
93645,38025,Dedicate Ltd.
34887,27095,Why Not Productions
84420,27095,Canal+
84421,27095,TPS Star
11003,4283,Hollywood Pictures
20107,4283,Sarah James Productions
59649,4283,Pariah
59650,7457,A-Mark Entertainment
50885,8398,Intrepid Pictures
7810,8398,Focus Films
72999,8398,Platinum Dunes
5874,13551,Lakeshore Entertainment
88756,13551,Bruin Grip Services
46026,13551,Pitbull Pictures
82513,36878,Cinédis
85374,36878,Les Editions Cinégraphiques
79725,19166,Defender Production
74385,43470,Warner Bros.
77863,3549,Zentropa Entertainments
78981,25648,Kim Ki-Duk Film
74188,25648,Happinet Pictures
86459,6166,Norddeutscher Rundfunk (NDR)
44159,6166,Schweizer Fernsehen (SF)
41720,19629,Time Warner
86465,56705,Empire Pictures
61018,27337,Bitters End
61019,27337,Vap/Cave
60263,27337,Covers & Co.
72236,78318,Warner Bros.
2083,37952,Bac Films
81443,37952,Rai Cinemafiction
75354,37952,Istituto Luce
80970,37952,Eurimages
80971,37952,Rai Cinema
84598,37952,Zweites Deutsches Fernsehen (ZDF)
84599,37952,Canal+
28872,37952,Arte France Cinéma
77791,37952,Greek Film Center
75408,37952,Hellenic Radio & Television (ERT)
75409,37952,ZDF/Arte
49162,37952,Network Movie Film-und Fernsehproduktion
78498,37952,Networxx - Film Management
83604,37952,Attica Art Productions
17927,37952,Intermédias
4857,37952,Theo Angelopoulos Films
67609,37952,Classic
72812,37952,Movie Reinhold Elschot
79140,46919,Filmové Studio Barrandov
85095,1265,Walden Media
48812,1265,Hal Lieberman Company
8037,1265,Lauren Levine Productions Inc.
7683,14137,Identity Films
8450,14137,CKRush Entertainment
53637,15689,Three Way Productions
74828,27432,Milestone FIlms
74829,36877,Vicomte de Noailles
29285,14891,Pathé Distribution
32930,12547,Studio Eight Productions
80770,12547,Backup Films
45962,12547,Fierce Entertainment
45963,12547,Movieweb S.p.a.
75341,25623,Toho Company
75342,25623,PSC
76809,13140,Thunderbox Films
80884,10758,Night and Day Pictures
80885,22473,Legacy Filmworks
20647,22473,Neverwas Productions
53362,74126,Shôchiku Eiga
79271,16138,CN Film
27336,13668,Columbia Pictures Corporation
14324,13668,Relativity Media
58837,7516,Universal Pictures
25478,7516,StudioCanal
25479,7516,Relativity Media
25481,7516,Scion Films
27373,7516,Working Title Films
36149,10075,Lakeshore Entertainment
17224,10075,Metro-Goldwyn-Mayer (MGM)
66592,10075,Daniel Bobker Productions
43957,10075,Berrick Filmproduktion
87695,10075,Blood & Chocolate Productions Ltd
40840,9760,Twentieth Century Fox Film Corporation
40841,9760,Regency Enterprises
41309,9760,New Regency Pictures
34217,9760,Paul Schiff Productions
44279,9966,Columbia Pictures
73737,9966,Ghost House Pictures
81825,9966,Mandate Pictures
81827,9966,Blue Star Pictures
54129,9966,Screen Gems
85169,9966,Scarecrow Productions
85170,1257,Universal Pictures
22031,1257,Gold Circle Films
87318,1248,Ingenious Film Partners
7882,1248,ETIC Films
83067,1248,Quinta Communications
83068,1248,Dino De Laurentiis Company
83069,1248,Zephyr Films
83070,1248,Young Hannibal Productions
5619,1248,Carthago Films S.a.r.l.
72810,9757,DreamWorks SKG
72091,9757,Davis Entertainment
90633,9757,Tollin/Robbins Productions
90634,56165,Circle Productions Inc.
90635,90560,Daiei Studios
